id,name,state,geoid_id
"MA, Worcester County",Worcester County,MA,G25027
"MI, Alcona County",Alcona County,MI,G26001
"MI, Alger County",Alger County,MI,G26003
"MI, Allegan County",Allegan County,MI,G26005
"MI, Alpena County",Alpena County,MI,G26007
"MI, Antrim County",Antrim County,MI,G26009
"MI, Arenac County",Arenac County,MI,G26011
"MI, Baraga County",Baraga County,MI,G26013
"MI, Barry County",Barry County,MI,G26015
"MI, Bay County",Bay County,MI,G26017
"MI, Benzie County",Benzie County,MI,G26019
"MI, Berrien County",Berrien County,MI,G26021
"MI, Branch County",Branch County,MI,G26023
"MI, Calhoun County",Calhoun County,MI,G26025
"MI, Cass County",Cass County,MI,G26027
"MI, Charlevoix County",Charlevoix County,MI,G26029
"MI, Cheboygan County",Cheboygan County,MI,G26031
"MI, Chippewa County",Chippewa County,MI,G26033
"MI, Clare County",Clare County,MI,G26035
"MI, Clinton County",Clinton County,MI,G26037
"MI, Crawford County",Crawford County,MI,G26039
"MI, Delta County",Delta County,MI,G26041
"MI, Dickinson County",Dickinson County,MI,G26043
"MI, Eaton County",Eaton County,MI,G26045
"MI, Emmet County",Emmet County,MI,G26047
"MI, Genesee County",Genesee County,MI,G26049
"MI, Gladwin County",Gladwin County,MI,G26051
"MI, Gogebic County",Gogebic County,MI,G26053
"MI, Grand Traverse County",Grand Traverse County,MI,G26055
"MI, Gratiot County",Gratiot County,MI,G26057
"MI, Hillsdale County",Hillsdale County,MI,G26059
"MI, Houghton County",Houghton County,MI,G26061
"MI, Huron County",Huron County,MI,G26063
"MI, Ingham County",Ingham County,MI,G26065
"MI, Ionia County",Ionia County,MI,G26067
"MI, Iosco County",Iosco County,MI,G26069
"MI, Iron County",Iron County,MI,G26071
"MI, Isabella County",Isabella County,MI,G26073
"MI, Jackson County",Jackson County,MI,G26075
"MI, Kalamazoo County",Kalamazoo County,MI,G26077
"MI, Kalkaska County",Kalkaska County,MI,G26079
"MI, Kent County",Kent County,MI,G26081
"MI, Keweenaw County",Keweenaw County,MI,G26083
"MI, Lake County",Lake County,MI,G26085
"MI, Lapeer County",Lapeer County,MI,G26087
"MI, Leelanau County",Leelanau County,MI,G26089
"MI, Lenawee County",Lenawee County,MI,G26091
"MI, Livingston County",Livingston County,MI,G26093
"MI, Luce County",Luce County,MI,G26095
"MI, Mackinac County",Mackinac County,MI,G26097
"MI, Macomb County",Macomb County,MI,G26099
"MI, Manistee County",Manistee County,MI,G26101
"MI, Marquette County",Marquette County,MI,G26103
"MI, Mason County",Mason County,MI,G26105
"MI, Mecosta County",Mecosta County,MI,G26107
"MI, Menominee County",Menominee County,MI,G26109
"MI, Midland County",Midland County,MI,G26111
"MI, Missaukee County",Missaukee County,MI,G26113
"MI, Monroe County",Monroe County,MI,G26115
"MI, Montcalm County",Montcalm County,MI,G26117
"MI, Montmorency County",Montmorency County,MI,G26119
"MI, Muskegon County",Muskegon County,MI,G26121
"MI, Newaygo County",Newaygo County,MI,G26123
"MI, Oakland County",Oakland County,MI,G26125
"MI, Oceana County",Oceana County,MI,G26127
"MI, Ogemaw County",Ogemaw County,MI,G26129
"MI, Ontonagon County",Ontonagon County,MI,G26131
"MI, Osceola County",Osceola County,MI,G26133
"MI, Oscoda County",Oscoda County,MI,G26135
"MI, Otsego County",Otsego County,MI,G26137
"MI, Ottawa County",Ottawa County,MI,G26139
"MI, Presque Isle County",Presque Isle County,MI,G26141
"MI, Roscommon County",Roscommon County,MI,G26143
"MI, Saginaw County",Saginaw County,MI,G26145
"MI, St. Clair County",St. Clair County,MI,G26147
"MI, St. Joseph County",St. Joseph County,MI,G26149
"MI, Sanilac County",Sanilac County,MI,G26151
"MI, Schoolcraft County",Schoolcraft County,MI,G26153
"MI, Shiawassee County",Shiawassee County,MI,G26155
"MI, Tuscola County",Tuscola County,MI,G26157
"MI, Van Buren County",Van Buren County,MI,G26159
"MI, Washtenaw County",Washtenaw County,MI,G26161
"MI, Wayne County",Wayne County,MI,G26163
"MI, Wexford County",Wexford County,MI,G26165
"MN, Aitkin County",Aitkin County,MN,G27001
"MN, Anoka County",Anoka County,MN,G27003
"MN, Becker County",Becker County,MN,G27005
"MN, Beltrami County",Beltrami County,MN,G27007
"MN, Benton County",Benton County,MN,G27009
"MN, Big Stone County",Big Stone County,MN,G27011
"MN, Blue Earth County",Blue Earth County,MN,G27013
"MN, Brown County",Brown County,MN,G27015
"MN, Carlton County",Carlton County,MN,G27017
"MN, Carver County",Carver County,MN,G27019
"MN, Cass County",Cass County,MN,G27021
"MN, Chippewa County",Chippewa County,MN,G27023
"MN, Chisago County",Chisago County,MN,G27025
"MN, Clay County",Clay County,MN,G27027
"MN, Clearwater County",Clearwater County,MN,G27029
"MN, Cook County",Cook County,MN,G27031
"MN, Cottonwood County",Cottonwood County,MN,G27033
"MN, Crow Wing County",Crow Wing County,MN,G27035
"MN, Dakota County",Dakota County,MN,G27037
"MN, Dodge County",Dodge County,MN,G27039
"MN, Douglas County",Douglas County,MN,G27041
"MN, Faribault County",Faribault County,MN,G27043
"MN, Fillmore County",Fillmore County,MN,G27045
"MN, Freeborn County",Freeborn County,MN,G27047
"MN, Goodhue County",Goodhue County,MN,G27049
"MN, Grant County",Grant County,MN,G27051
"MN, Hennepin County",Hennepin County,MN,G27053
"MN, Houston County",Houston County,MN,G27055
"MN, Hubbard County",Hubbard County,MN,G27057
"MN, Isanti County",Isanti County,MN,G27059
"MN, Itasca County",Itasca County,MN,G27061
"MN, Jackson County",Jackson County,MN,G27063
"MN, Kanabec County",Kanabec County,MN,G27065
"MN, Kandiyohi County",Kandiyohi County,MN,G27067
"MN, Kittson County",Kittson County,MN,G27069
"MN, Koochiching County",Koochiching County,MN,G27071
"MN, Lac qui Parle County",Lac qui Parle County,MN,G27073
"MN, Lake County",Lake County,MN,G27075
"MN, Lake of the Woods County",Lake of the Woods County,MN,G27077
"MN, Le Sueur County",Le Sueur County,MN,G27079
"MN, Lincoln County",Lincoln County,MN,G27081
"MN, Lyon County",Lyon County,MN,G27083
"MN, McLeod County",McLeod County,MN,G27085
"MN, Mahnomen County",Mahnomen County,MN,G27087
"MN, Marshall County",Marshall County,MN,G27089
"MN, Martin County",Martin County,MN,G27091
"MN, Meeker County",Meeker County,MN,G27093
"MN, Mille Lacs County",Mille Lacs County,MN,G27095
"MN, Morrison County",Morrison County,MN,G27097
"MN, Mower County",Mower County,MN,G27099
"MN, Murray County",Murray County,MN,G27101
"MN, Nicollet County",Nicollet County,MN,G27103
"MN, Nobles County",Nobles County,MN,G27105
"MN, Norman County",Norman County,MN,G27107
"MN, Olmsted County",Olmsted County,MN,G27109
"MN, Otter Tail County",Otter Tail County,MN,G27111
"MN, Pennington County",Pennington County,MN,G27113
"MN, Pine County",Pine County,MN,G27115
"MN, Pipestone County",Pipestone County,MN,G27117
"MN, Polk County",Polk County,MN,G27119
"MN, Pope County",Pope County,MN,G27121
"MN, Ramsey County",Ramsey County,MN,G27123
"MN, Red Lake County",Red Lake County,MN,G27125
"MN, Redwood County",Redwood County,MN,G27127
"MN, Renville County",Renville County,MN,G27129
"MN, Rice County",Rice County,MN,G27131
"MN, Rock County",Rock County,MN,G27133
"MN, Roseau County",Roseau County,MN,G27135
"MN, St. Louis County",St. Louis County,MN,G27137
"MN, Scott County",Scott County,MN,G27139
"MN, Sherburne County",Sherburne County,MN,G27141
"MN, Sibley County",Sibley County,MN,G27143
"MN, Stearns County",Stearns County,MN,G27145
"MN, Steele County",Steele County,MN,G27147
"MN, Stevens County",Stevens County,MN,G27149
"MN, Swift County",Swift County,MN,G27151
"MN, Todd County",Todd County,MN,G27153
"MN, Traverse County",Traverse County,MN,G27155
"MN, Wabasha County",Wabasha County,MN,G27157
"MN, Wadena County",Wadena County,MN,G27159
"MN, Waseca County",Waseca County,MN,G27161
"MN, Washington County",Washington County,MN,G27163
"MN, Watonwan County",Watonwan County,MN,G27165
"MN, Wilkin County",Wilkin County,MN,G27167
"MN, Winona County",Winona County,MN,G27169
"MN, Wright County",Wright County,MN,G27171
"MN, Yellow Medicine County",Yellow Medicine County,MN,G27173
"MS, Adams County",Adams County,MS,G28001
"MS, Alcorn County",Alcorn County,MS,G28003
"MS, Amite County",Amite County,MS,G28005
"MS, Attala County",Attala County,MS,G28007
"MS, Benton County",Benton County,MS,G28009
"MS, Bolivar County",Bolivar County,MS,G28011
"MS, Calhoun County",Calhoun County,MS,G28013
"MS, Carroll County",Carroll County,MS,G28015
"MS, Chickasaw County",Chickasaw County,MS,G28017
"MS, Choctaw County",Choctaw County,MS,G28019
"MS, Claiborne County",Claiborne County,MS,G28021
"MS, Clarke County",Clarke County,MS,G28023
"MS, Clay County",Clay County,MS,G28025
"MS, Coahoma County",Coahoma County,MS,G28027
"MS, Copiah County",Copiah County,MS,G28029
"MS, Covington County",Covington County,MS,G28031
"MS, DeSoto County",DeSoto County,MS,G28033
"MS, Forrest County",Forrest County,MS,G28035
"MS, Franklin County",Franklin County,MS,G28037
"MS, George County",George County,MS,G28039
"MS, Greene County",Greene County,MS,G28041
"MS, Grenada County",Grenada County,MS,G28043
"MS, Hancock County",Hancock County,MS,G28045
"MS, Harrison County",Harrison County,MS,G28047
"MS, Hinds County",Hinds County,MS,G28049
"MS, Holmes County",Holmes County,MS,G28051
"MS, Humphreys County",Humphreys County,MS,G28053
"MS, Issaquena County",Issaquena County,MS,G28055
"MS, Itawamba County",Itawamba County,MS,G28057
"MS, Jackson County",Jackson County,MS,G28059
"MS, Jasper County",Jasper County,MS,G28061
"MS, Jefferson County",Jefferson County,MS,G28063
"MS, Jefferson Davis County",Jefferson Davis County,MS,G28065
"MS, Jones County",Jones County,MS,G28067
"MS, Kemper County",Kemper County,MS,G28069
"MS, Lafayette County",Lafayette County,MS,G28071
"MS, Lamar County",Lamar County,MS,G28073
"MS, Lauderdale County",Lauderdale County,MS,G28075
"MS, Lawrence County",Lawrence County,MS,G28077
"MS, Leake County",Leake County,MS,G28079
"MS, Lee County",Lee County,MS,G28081
"MS, Leflore County",Leflore County,MS,G28083
"MS, Lincoln County",Lincoln County,MS,G28085
"MS, Lowndes County",Lowndes County,MS,G28087
"MS, Madison County",Madison County,MS,G28089
"MS, Marion County",Marion County,MS,G28091
"MS, Marshall County",Marshall County,MS,G28093
"MS, Monroe County",Monroe County,MS,G28095
"MS, Montgomery County",Montgomery County,MS,G28097
"MS, Neshoba County",Neshoba County,MS,G28099
"MS, Newton County",Newton County,MS,G28101
"MS, Noxubee County",Noxubee County,MS,G28103
"MS, Oktibbeha County",Oktibbeha County,MS,G28105
"MS, Panola County",Panola County,MS,G28107
"MS, Pearl River County",Pearl River County,MS,G28109
"MS, Perry County",Perry County,MS,G28111
"MS, Pike County",Pike County,MS,G28113
"MS, Pontotoc County",Pontotoc County,MS,G28115
"MS, Prentiss County",Prentiss County,MS,G28117
"MS, Quitman County",Quitman County,MS,G28119
"MS, Rankin County",Rankin County,MS,G28121
"MS, Scott County",Scott County,MS,G28123
"MS, Sharkey County",Sharkey County,MS,G28125
"MS, Simpson County",Simpson County,MS,G28127
"MS, Smith County",Smith County,MS,G28129
"MS, Stone County",Stone County,MS,G28131
"MS, Sunflower County",Sunflower County,MS,G28133
"MS, Tallahatchie County",Tallahatchie County,MS,G28135
"MS, Tate County",Tate County,MS,G28137
"MS, Tippah County",Tippah County,MS,G28139
"MS, Tishomingo County",Tishomingo County,MS,G28141
"MS, Tunica County",Tunica County,MS,G28143
"MS, Union County",Union County,MS,G28145
"MS, Walthall County",Walthall County,MS,G28147
"MS, Warren County",Warren County,MS,G28149
"MS, Washington County",Washington County,MS,G28151
"MS, Wayne County",Wayne County,MS,G28153
"MS, Webster County",Webster County,MS,G28155
"MS, Wilkinson County",Wilkinson County,MS,G28157
"MS, Winston County",Winston County,MS,G28159
"MS, Yalobusha County",Yalobusha County,MS,G28161
"MS, Yazoo County",Yazoo County,MS,G28163
"MO, Adair County",Adair County,MO,G29001
"MO, Andrew County",Andrew County,MO,G29003
"MO, Atchison County",Atchison County,MO,G29005
"MO, Audrain County",Audrain County,MO,G29007
"MO, Barry County",Barry County,MO,G29009
"MO, Barton County",Barton County,MO,G29011
"MO, Bates County",Bates County,MO,G29013
"MO, Benton County",Benton County,MO,G29015
"MO, Bollinger County",Bollinger County,MO,G29017
"MO, Boone County",Boone County,MO,G29019
"MO, Buchanan County",Buchanan County,MO,G29021
"MO, Butler County",Butler County,MO,G29023
"MO, Caldwell County",Caldwell County,MO,G29025
"MO, Callaway County",Callaway County,MO,G29027
"MO, Camden County",Camden County,MO,G29029
"MO, Cape Girardeau County",Cape Girardeau County,MO,G29031
"MO, Carroll County",Carroll County,MO,G29033
"MO, Carter County",Carter County,MO,G29035
"MO, Cass County",Cass County,MO,G29037
"MO, Cedar County",Cedar County,MO,G29039
"MO, Chariton County",Chariton County,MO,G29041
"MO, Christian County",Christian County,MO,G29043
"MO, Clark County",Clark County,MO,G29045
"MO, Clay County",Clay County,MO,G29047
"MO, Clinton County",Clinton County,MO,G29049
"MO, Cole County",Cole County,MO,G29051
"MO, Cooper County",Cooper County,MO,G29053
"MO, Crawford County",Crawford County,MO,G29055
"MO, Dade County",Dade County,MO,G29057
"MO, Dallas County",Dallas County,MO,G29059
"MO, Daviess County",Daviess County,MO,G29061
"MO, DeKalb County",DeKalb County,MO,G29063
"MO, Dent County",Dent County,MO,G29065
"MO, Douglas County",Douglas County,MO,G29067
"MO, Dunklin County",Dunklin County,MO,G29069
"MO, Franklin County",Franklin County,MO,G29071
"MO, Gasconade County",Gasconade County,MO,G29073
"MO, Gentry County",Gentry County,MO,G29075
"MO, Greene County",Greene County,MO,G29077
"MO, Grundy County",Grundy County,MO,G29079
"MO, Harrison County",Harrison County,MO,G29081
"MO, Henry County",Henry County,MO,G29083
"MO, Hickory County",Hickory County,MO,G29085
"MO, Holt County",Holt County,MO,G29087
"MO, Howard County",Howard County,MO,G29089
"MO, Howell County",Howell County,MO,G29091
"MO, Iron County",Iron County,MO,G29093
"MO, Jackson County",Jackson County,MO,G29095
"MO, Jasper County",Jasper County,MO,G29097
"MO, Jefferson County",Jefferson County,MO,G29099
"MO, Johnson County",Johnson County,MO,G29101
"MO, Knox County",Knox County,MO,G29103
"MO, Laclede County",Laclede County,MO,G29105
"MO, Lafayette County",Lafayette County,MO,G29107
"MO, Lawrence County",Lawrence County,MO,G29109
"MO, Lewis County",Lewis County,MO,G29111
"MO, Lincoln County",Lincoln County,MO,G29113
"MO, Linn County",Linn County,MO,G29115
"MO, Livingston County",Livingston County,MO,G29117
"MO, McDonald County",McDonald County,MO,G29119
"MO, Macon County",Macon County,MO,G29121
"MO, Madison County",Madison County,MO,G29123
"MO, Maries County",Maries County,MO,G29125
"MO, Marion County",Marion County,MO,G29127
"MO, Mercer County",Mercer County,MO,G29129
"MO, Miller County",Miller County,MO,G29131
"MO, Mississippi County",Mississippi County,MO,G29133
"MO, Moniteau County",Moniteau County,MO,G29135
"MO, Monroe County",Monroe County,MO,G29137
"MO, Montgomery County",Montgomery County,MO,G29139
"MO, Morgan County",Morgan County,MO,G29141
"MO, New Madrid County",New Madrid County,MO,G29143
"MO, Newton County",Newton County,MO,G29145
"MO, Nodaway County",Nodaway County,MO,G29147
"MO, Oregon County",Oregon County,MO,G29149
"MO, Osage County",Osage County,MO,G29151
"MO, Ozark County",Ozark County,MO,G29153
"MO, Pemiscot County",Pemiscot County,MO,G29155
"MO, Perry County",Perry County,MO,G29157
"MO, Pettis County",Pettis County,MO,G29159
"MO, Phelps County",Phelps County,MO,G29161
"MO, Pike County",Pike County,MO,G29163
"MO, Platte County",Platte County,MO,G29165
"MO, Polk County",Polk County,MO,G29167
"MO, Pulaski County",Pulaski County,MO,G29169
"MO, Putnam County",Putnam County,MO,G29171
"MO, Ralls County",Ralls County,MO,G29173
"MO, Randolph County",Randolph County,MO,G29175
"MO, Ray County",Ray County,MO,G29177
"MO, Reynolds County",Reynolds County,MO,G29179
"MO, Ripley County",Ripley County,MO,G29181
"MO, St. Charles County",St. Charles County,MO,G29183
"MO, St. Clair County",St. Clair County,MO,G29185
"MO, Ste. Genevieve County",Ste. Genevieve County,MO,G29186
"MO, St. Francois County",St. Francois County,MO,G29187
"MO, St. Louis County",St. Louis County,MO,G29189
"MO, Saline County",Saline County,MO,G29195
"MO, Schuyler County",Schuyler County,MO,G29197
"MO, Scotland County",Scotland County,MO,G29199
"MO, Scott County",Scott County,MO,G29201
"MO, Shannon County",Shannon County,MO,G29203
"MO, Shelby County",Shelby County,MO,G29205
"MO, Stoddard County",Stoddard County,MO,G29207
"MO, Stone County",Stone County,MO,G29209
"MO, Sullivan County",Sullivan County,MO,G29211
"MO, Taney County",Taney County,MO,G29213
"MO, Texas County",Texas County,MO,G29215
"MO, Vernon County",Vernon County,MO,G29217
"MO, Warren County",Warren County,MO,G29219
"MO, Washington County",Washington County,MO,G29221
"MO, Wayne County",Wayne County,MO,G29223
"MO, Webster County",Webster County,MO,G29225
"MO, Worth County",Worth County,MO,G29227
"MO, Wright County",Wright County,MO,G29229
"MO, St. Louis city",St. Louis city,MO,G29510
"MT, Beaverhead County",Beaverhead County,MT,G30001
"MT, Big Horn County",Big Horn County,MT,G30003
"MT, Blaine County",Blaine County,MT,G30005
"MT, Broadwater County",Broadwater County,MT,G30007
"MT, Carbon County",Carbon County,MT,G30009
"MT, Carter County",Carter County,MT,G30011
"MT, Cascade County",Cascade County,MT,G30013
"MT, Chouteau County",Chouteau County,MT,G30015
"MT, Custer County",Custer County,MT,G30017
"MT, Daniels County",Daniels County,MT,G30019
"MT, Dawson County",Dawson County,MT,G30021
"MT, Deer Lodge County",Deer Lodge County,MT,G30023
"MT, Fallon County",Fallon County,MT,G30025
"MT, Fergus County",Fergus County,MT,G30027
"MT, Flathead County",Flathead County,MT,G30029
"MT, Gallatin County",Gallatin County,MT,G30031
"MT, Garfield County",Garfield County,MT,G30033
"MT, Glacier County",Glacier County,MT,G30035
"MT, Golden Valley County",Golden Valley County,MT,G30037
"MT, Granite County",Granite County,MT,G30039
"MT, Hill County",Hill County,MT,G30041
"MT, Jefferson County",Jefferson County,MT,G30043
"MT, Judith Basin County",Judith Basin County,MT,G30045
"MT, Lake County",Lake County,MT,G30047
"MT, Lewis and Clark County",Lewis and Clark County,MT,G30049
"MT, Liberty County",Liberty County,MT,G30051
"MT, Lincoln County",Lincoln County,MT,G30053
"MT, McCone County",McCone County,MT,G30055
"MT, Madison County",Madison County,MT,G30057
"MT, Meagher County",Meagher County,MT,G30059
"MT, Mineral County",Mineral County,MT,G30061
"MT, Missoula County",Missoula County,MT,G30063
"MT, Musselshell County",Musselshell County,MT,G30065
"MT, Park County",Park County,MT,G30067
"MT, Petroleum County",Petroleum County,MT,G30069
"MT, Phillips County",Phillips County,MT,G30071
"MT, Pondera County",Pondera County,MT,G30073
"MT, Powder River County",Powder River County,MT,G30075
"MT, Powell County",Powell County,MT,G30077
"MT, Prairie County",Prairie County,MT,G30079
"MT, Ravalli County",Ravalli County,MT,G30081
"MT, Richland County",Richland County,MT,G30083
"MT, Roosevelt County",Roosevelt County,MT,G30085
"MT, Rosebud County",Rosebud County,MT,G30087
"MT, Sanders County",Sanders County,MT,G30089
"MT, Sheridan County",Sheridan County,MT,G30091
"MT, Silver Bow County",Silver Bow County,MT,G30093
"MT, Stillwater County",Stillwater County,MT,G30095
"MT, Sweet Grass County",Sweet Grass County,MT,G30097
"MT, Teton County",Teton County,MT,G30099
"MT, Toole County",Toole County,MT,G30101
"MT, Treasure County",Treasure County,MT,G30103
"MT, Valley County",Valley County,MT,G30105
"MT, Wheatland County",Wheatland County,MT,G30107
"MT, Wibaux County",Wibaux County,MT,G30109
"MT, Yellowstone County",Yellowstone County,MT,G30111
"NE, Adams County",Adams County,NE,G31001
"NE, Antelope County",Antelope County,NE,G31003
"NE, Arthur County",Arthur County,NE,G31005
"NE, Banner County",Banner County,NE,G31007
"NE, Blaine County",Blaine County,NE,G31009
"NE, Boone County",Boone County,NE,G31011
"NE, Box Butte County",Box Butte County,NE,G31013
"NE, Boyd County",Boyd County,NE,G31015
"NE, Brown County",Brown County,NE,G31017
"NE, Buffalo County",Buffalo County,NE,G31019
"NE, Burt County",Burt County,NE,G31021
"NE, Butler County",Butler County,NE,G31023
"NE, Cass County",Cass County,NE,G31025
"NE, Cedar County",Cedar County,NE,G31027
"NE, Chase County",Chase County,NE,G31029
"NE, Cherry County",Cherry County,NE,G31031
"NE, Cheyenne County",Cheyenne County,NE,G31033
"NE, Clay County",Clay County,NE,G31035
"NE, Colfax County",Colfax County,NE,G31037
"NE, Cuming County",Cuming County,NE,G31039
"NE, Custer County",Custer County,NE,G31041
"NE, Dakota County",Dakota County,NE,G31043
"NE, Dawes County",Dawes County,NE,G31045
"NE, Dawson County",Dawson County,NE,G31047
"NE, Deuel County",Deuel County,NE,G31049
"NE, Dixon County",Dixon County,NE,G31051
"NE, Dodge County",Dodge County,NE,G31053
"NE, Douglas County",Douglas County,NE,G31055
"NE, Dundy County",Dundy County,NE,G31057
"NE, Fillmore County",Fillmore County,NE,G31059
"NE, Franklin County",Franklin County,NE,G31061
"NE, Frontier County",Frontier County,NE,G31063
"NE, Furnas County",Furnas County,NE,G31065
"NE, Gage County",Gage County,NE,G31067
"NE, Garden County",Garden County,NE,G31069
"NE, Garfield County",Garfield County,NE,G31071
"NE, Gosper County",Gosper County,NE,G31073
"NE, Grant County",Grant County,NE,G31075
"NE, Greeley County",Greeley County,NE,G31077
"NE, Hall County",Hall County,NE,G31079
"NE, Hamilton County",Hamilton County,NE,G31081
"NE, Harlan County",Harlan County,NE,G31083
"NE, Hayes County",Hayes County,NE,G31085
"NE, Hitchcock County",Hitchcock County,NE,G31087
"NE, Holt County",Holt County,NE,G31089
"NE, Hooker County",Hooker County,NE,G31091
"NE, Howard County",Howard County,NE,G31093
"NE, Jefferson County",Jefferson County,NE,G31095
"NE, Johnson County",Johnson County,NE,G31097
"NE, Kearney County",Kearney County,NE,G31099
"NE, Keith County",Keith County,NE,G31101
"NE, Keya Paha County",Keya Paha County,NE,G31103
"NE, Kimball County",Kimball County,NE,G31105
"NE, Knox County",Knox County,NE,G31107
"NE, Lancaster County",Lancaster County,NE,G31109
"NE, Lincoln County",Lincoln County,NE,G31111
"NE, Logan County",Logan County,NE,G31113
"NE, Loup County",Loup County,NE,G31115
"NE, McPherson County",McPherson County,NE,G31117
"NE, Madison County",Madison County,NE,G31119
"NE, Merrick County",Merrick County,NE,G31121
"NE, Morrill County",Morrill County,NE,G31123
"NE, Nance County",Nance County,NE,G31125
"NE, Nemaha County",Nemaha County,NE,G31127
"NE, Nuckolls County",Nuckolls County,NE,G31129
"NE, Otoe County",Otoe County,NE,G31131
"NE, Pawnee County",Pawnee County,NE,G31133
"NE, Perkins County",Perkins County,NE,G31135
"NE, Phelps County",Phelps County,NE,G31137
"NE, Pierce County",Pierce County,NE,G31139
"NE, Platte County",Platte County,NE,G31141
"NE, Polk County",Polk County,NE,G31143
"NE, Red Willow County",Red Willow County,NE,G31145
"NE, Richardson County",Richardson County,NE,G31147
"NE, Rock County",Rock County,NE,G31149
"NE, Saline County",Saline County,NE,G31151
"NE, Sarpy County",Sarpy County,NE,G31153
"NE, Saunders County",Saunders County,NE,G31155
"NE, Scotts Bluff County",Scotts Bluff County,NE,G31157
"NE, Seward County",Seward County,NE,G31159
"NE, Sheridan County",Sheridan County,NE,G31161
"NE, Sherman County",Sherman County,NE,G31163
"NE, Sioux County",Sioux County,NE,G31165
"NE, Stanton County",Stanton County,NE,G31167
"NE, Thayer County",Thayer County,NE,G31169
"NE, Thomas County",Thomas County,NE,G31171
"NE, Thurston County",Thurston County,NE,G31173
"NE, Valley County",Valley County,NE,G31175
"NE, Washington County",Washington County,NE,G31177
"NE, Wayne County",Wayne County,NE,G31179
"NE, Webster County",Webster County,NE,G31181
"NE, Wheeler County",Wheeler County,NE,G31183
"NE, York County",York County,NE,G31185
"NV, Churchill County",Churchill County,NV,G32001
"NV, Clark County",Clark County,NV,G32003
"NV, Douglas County",Douglas County,NV,G32005
"NV, Elko County",Elko County,NV,G32007
"NV, Esmeralda County",Esmeralda County,NV,G32009
"NV, Eureka County",Eureka County,NV,G32011
"NV, Humboldt County",Humboldt County,NV,G32013
"NV, Lander County",Lander County,NV,G32015
"NV, Lincoln County",Lincoln County,NV,G32017
"NV, Lyon County",Lyon County,NV,G32019
"NV, Mineral County",Mineral County,NV,G32021
"NV, Nye County",Nye County,NV,G32023
"NV, Pershing County",Pershing County,NV,G32027
"NV, Storey County",Storey County,NV,G32029
"NV, Washoe County",Washoe County,NV,G32031
"NV, White Pine County",White Pine County,NV,G32033
"NV, Carson City",Carson City,NV,G32510
"NH, Belknap County",Belknap County,NH,G33001
"NH, Carroll County",Carroll County,NH,G33003
"NH, Cheshire County",Cheshire County,NH,G33005
"NH, Coos County",Coos County,NH,G33007
"NH, Grafton County",Grafton County,NH,G33009
"NH, Hillsborough County",Hillsborough County,NH,G33011
"NH, Merrimack County",Merrimack County,NH,G33013
"NH, Rockingham County",Rockingham County,NH,G33015
"NH, Strafford County",Strafford County,NH,G33017
"NH, Sullivan County",Sullivan County,NH,G33019
"NJ, Atlantic County",Atlantic County,NJ,G34001
"NJ, Bergen County",Bergen County,NJ,G34003
"NJ, Burlington County",Burlington County,NJ,G34005
"NJ, Camden County",Camden County,NJ,G34007
"NJ, Cape May County",Cape May County,NJ,G34009
"NJ, Cumberland County",Cumberland County,NJ,G34011
"NJ, Essex County",Essex County,NJ,G34013
"NJ, Gloucester County",Gloucester County,NJ,G34015
"NJ, Hudson County",Hudson County,NJ,G34017
"NJ, Hunterdon County",Hunterdon County,NJ,G34019
"NJ, Mercer County",Mercer County,NJ,G34021
"NJ, Middlesex County",Middlesex County,NJ,G34023
"NJ, Monmouth County",Monmouth County,NJ,G34025
"NJ, Morris County",Morris County,NJ,G34027
"NJ, Ocean County",Ocean County,NJ,G34029
"NJ, Passaic County",Passaic County,NJ,G34031
"NJ, Salem County",Salem County,NJ,G34033
"NJ, Somerset County",Somerset County,NJ,G34035
"NJ, Sussex County",Sussex County,NJ,G34037
"NJ, Union County",Union County,NJ,G34039
"NJ, Warren County",Warren County,NJ,G34041
"NM, Bernalillo County",Bernalillo County,NM,G35001
"NM, Catron County",Catron County,NM,G35003
"NM, Chaves County",Chaves County,NM,G35005
"NM, Cibola County",Cibola County,NM,G35006
"NM, Colfax County",Colfax County,NM,G35007
"NM, Curry County",Curry County,NM,G35009
"NM, De Baca County",De Baca County,NM,G35011
"NM, Dona Ana County",Dona Ana County,NM,G35013
"NM, Eddy County",Eddy County,NM,G35015
"NM, Grant County",Grant County,NM,G35017
"NM, Guadalupe County",Guadalupe County,NM,G35019
"NM, Harding County",Harding County,NM,G35021
"NM, Hidalgo County",Hidalgo County,NM,G35023
"NM, Lea County",Lea County,NM,G35025
"NM, Lincoln County",Lincoln County,NM,G35027
"NM, Los Alamos County",Los Alamos County,NM,G35028
"NM, Luna County",Luna County,NM,G35029
"NM, McKinley County",McKinley County,NM,G35031
"NM, Mora County",Mora County,NM,G35033
"NM, Otero County",Otero County,NM,G35035
"NM, Quay County",Quay County,NM,G35037
"NM, Rio Arriba County",Rio Arriba County,NM,G35039
"NM, Roosevelt County",Roosevelt County,NM,G35041
"NM, Sandoval County",Sandoval County,NM,G35043
"NM, San Juan County",San Juan County,NM,G35045
"NM, San Miguel County",San Miguel County,NM,G35047
"NM, Santa Fe County",Santa Fe County,NM,G35049
"NM, Sierra County",Sierra County,NM,G35051
"NM, Socorro County",Socorro County,NM,G35053
"NM, Taos County",Taos County,NM,G35055
"NM, Torrance County",Torrance County,NM,G35057
"NM, Union County",Union County,NM,G35059
