from_id,to_id
G1901330,CST
G1901350,CST
G1901370,CST
G1901390,CST
G1901410,CST
G1901430,CST
G1901450,CST
G1901470,CST
G1901490,CST
G1901510,CST
G1901530,CST
G1901550,CST
G1901570,CST
G1901590,CST
G1901610,CST
G1901630,CST
G1901650,CST
G1901670,CST
G1901690,CST
G1901710,CST
G1901730,CST
G1901750,CST
G1901770,CST
G1901790,CST
G1901810,CST
G1901830,CST
G1901850,CST
G1901870,CST
G1901890,CST
G1901910,CST
G1901930,CST
G1901950,CST
G1901970,CST
G2000010,CST
G2000030,CST
G2000050,CST
G2000070,CST
G2000090,CST
G2000110,CST
G2000130,CST
G2000150,CST
G2000170,CST
G2000190,CST
G2000210,CST
G2000230,CST
G2000250,CST
G2000270,CST
G2000290,CST
G2000310,CST
G2000330,CST
G2000350,CST
G2000370,CST
G2000390,CST
G2000410,CST
G2000430,CST
G2000450,CST
G2000470,CST
G2000490,CST
G2000510,CST
G2000530,CST
G2000550,CST
G2000570,CST
G2000590,CST
G2000610,CST
G2000630,CST
G2000650,CST
G2000670,CST
G2000690,CST
G2000710,MST
G2000730,CST
G2000750,MST
G2000770,CST
G2000790,CST
G2000810,CST
G2000830,CST
G2000850,CST
G2000870,CST
G2000890,CST
G2000910,CST
G2000930,CST
G2000950,CST
G2000970,CST
G2000990,CST
G2001010,CST
G2001030,CST
G2001050,CST
G2001070,CST
G2001090,CST
G2001110,CST
G2001130,CST
G2001150,CST
G2001170,CST
G2001190,CST
G2001210,CST
G2001230,CST
G2001250,CST
G2001270,CST
G2001290,CST
G2001310,CST
G2001330,CST
G2001350,CST
G2001370,CST
G2001390,CST
G2001410,CST
G2001430,CST
G2001450,CST
G2001470,CST
G2001490,CST
G2001510,CST
G2001530,CST
G2001550,CST
G2001570,CST
G2001590,CST
G2001610,CST
G2001630,CST
G2001650,CST
G2001670,CST
G2001690,CST
G2001710,CST
G2001730,CST
G2001750,CST
G2001770,CST
G2001790,CST
G2001810,MST
G2001830,CST
G2001850,CST
G2001870,CST
G2001890,CST
G2001910,CST
G2001930,CST
G2001950,CST
G2001970,CST
G2001990,MST
G2002010,CST
G2002030,CST
G2002050,CST
G2002070,CST
G2002090,CST
G2100010,CST
G2100030,CST
G2100050,EST
G2100070,CST
G2100090,CST
G2100110,EST
G2100130,EST
G2100150,EST
G2100170,EST
G2100190,EST
G2100210,EST
G2100230,EST
G2100250,EST
G2100270,CST
G2100290,EST
G2100310,CST
G2100330,CST
G2100350,CST
G2100370,EST
G2100390,CST
G2100410,EST
G2100430,EST
G2100450,EST
G2100470,CST
G2100490,EST
G2100510,EST
G2100530,CST
G2100550,CST
G2100570,CST
G2100590,CST
G2100610,CST
G2100630,EST
G2100650,EST
G2100670,EST
G2100690,EST
G2100710,EST
G2100730,EST
G2100750,CST
G2100770,EST
G2100790,EST
G2100810,EST
G2100830,CST
G2100850,CST
G2100870,CST
G2100890,EST
G2100910,CST
G2100930,EST
G2100950,EST
G2100970,EST
G2100990,CST
G2101010,CST
G2101030,EST
G2101050,CST
G2101070,CST
G2101090,EST
G2101110,EST
G2101130,EST
G2101150,EST
G2101170,EST
G2101190,EST
G2101210,EST
G2101230,EST
G2101250,EST
G2101270,EST
G2101290,EST
G2101310,EST
G2101330,EST
G2101350,EST
G2101370,EST
G2101390,CST
G2101410,CST
G2101430,CST
G2101450,CST
G2101470,EST
G2101490,CST
G2101510,EST
G2101530,EST
G2101550,EST
G2101570,CST
G2101590,EST
G2101610,EST
G2101630,EST
G2101650,EST
G2101670,EST
G2101690,CST
G2101710,CST
G2101730,EST
G2101750,EST
G2101770,CST
G2101790,EST
G2101810,EST
G2101830,CST
G2101850,EST
G2101870,EST
G2101890,EST
G2101910,EST
G2101930,EST
G2101950,EST
G2101970,EST
G2101990,EST
G2102010,EST
G2102030,EST
G2102050,EST
G2102070,CST
G2102090,EST
G2102110,EST
G2102130,CST
G2102150,EST
G2102170,EST
G2102190,CST
G2102210,CST
G2102230,EST
G2102250,CST
G2102270,CST
G2102290,EST
G2102310,EST
G2102330,CST
G2102350,EST
G2102370,EST
G2102390,EST
G2200010,CST
G2200030,CST
G2200050,CST
G2200070,CST
G2200090,CST
G2200110,CST
G2200130,CST
G2200150,CST
G2200170,CST
G2200190,CST
G2200210,CST
G2200230,CST
G2200250,CST
G2200270,CST
G2200290,CST
G2200310,CST
G2200330,CST
G2200350,CST
G2200370,CST
G2200390,CST
G2200410,CST
G2200430,CST
G2200450,CST
G2200470,CST
G2200490,CST
G2200510,CST
G2200530,CST
G2200550,CST
G2200570,CST
G2200590,CST
G2200610,CST
G2200630,CST
G2200650,CST
G2200670,CST
G2200690,CST
G2200710,CST
G2200730,CST
G2200750,CST
G2200770,CST
G2200790,CST
G2200810,CST
G2200830,CST
G2200850,CST
G2200870,CST
G2200890,CST
G2200910,CST
G2200930,CST
G2200950,CST
G2200970,CST
G2200990,CST
G2201010,CST
G2201030,CST
G2201050,CST
G2201070,CST
G2201090,CST
G2201110,CST
G2201130,CST
G2201150,CST
G2201170,CST
G2201190,CST
G2201210,CST
G2201230,CST
G2201250,CST
G2201270,CST
G2300010,EST
G2300030,EST
G2300050,EST
G2300070,EST
G2300090,EST
G2300110,EST
